StudyID,Sample#,SampleName,UniqueID,Secretor,Diversity,Evenness,2FL (nmol/mL),3FL (nmol/mL),DFLac (nmol/mL),3SL (nmol/mL),6SL (nmol/mL),LNT (nmol/mL),LNnT (nmol/mL),LNFP I (nmol/mL),LNFP II (nmol/mL),LNFP III (nmol/mL),LSTb (nmol/mL),LSTc (nmol/mL),DFLNT (nmol/mL),LNH (nmol/mL),DSLNT (nmol/mL),FLNH (nmol/mL),DFLNH (nmol/mL),FDSLNH (nmol/mL),DSLNH (nmol/mL),SUM (nmol/mL),Sia (nmol/mL),Fuc (nmol/mL),2FL (ug/mL),3FL (ug/mL),DFLac (ug/mL),3SL (ug/mL),6SL (ug/mL),LNT (ug/mL),LNnT (ug/mL),LNFP I (ug/mL),LNFP II (ug/mL),LNFP III (ug/mL),LSTb (ug/mL),LSTc (ug/mL),DFLNT (ug/mL),LNH (ug/mL),DSLNT (ug/mL),FLNH (ug/mL),DFLNH (ug/mL),FDSLNH (ug/mL),DSLNH (ug/mL),SUM (ug/mL),2FL (%),3FL (%),DFLac (%),3SL (%),6SL (%),LNT (%),LNnT (%),LNFP I (%),LNFP II (%),LNFP III (%),LSTb (%),LSTc (%),DFLNT (%),LNH (%),DSLNT (%),FLNH (%),DFLNH (%),FDSLNH (%),DSLNH (%),SUM (%)
DHM Pooled,,44329-59,,1,7.119654883145045,0.37471867806026554,2711.614389508606,1224.6224770613612,230.5880593253192,229.3889880450545,219.99054545112202,1367.7126675109741,389.7839582944641,605.5375380468307,935.6753337457128,12.32012441204519,64.33198732440725,111.78368999898635,873.1380944863657,121.77982347275761,213.89957228490977,159.57862525036307,70.31106190777805,59.08437936652683,75.05448964398447,9676.195805137568,1321.5720934104122,8056.507298830373,1324.4609324115836,598.1546026958513,146.08906498555598,145.56337014375023,139.37501007055835,967.8345149107906,275.82282240791164,516.9473962305794,798.7860324187151,10.51769021056298,64.25993549860392,111.6584922661875,865.3846282073267,130.66487939333,275.9603941876535,194.5454936152226,95.99428660145122,106.38910601874922,124.18290693024738,6892.591559204631,28.02355847397049,12.656032409050145,2.383044576287808,2.370652606298651,2.273523085739111,14.13481801168997,4.028276878063057,6.258012448707591,9.66986771029289,0.12732405027917926,0.6648479280488541,1.1552441915203377,9.023567857347139,1.2585506321409776,2.2105750709523675,1.6491876401016496,0.7266395112679144,0.610615789059953,0.7756611291819285,100.00000000000001
DHM Pooled,,20743,,1,6.060120646399878,0.31895371823157254,2796.4798456381823,2060.4179821386383,126.11491967987294,160.87383997724658,327.9287034417231,887.6496123439829,87.1207940946417,612.4425161140007,1103.1764467498554,12.251638780465981,43.40476143334711,56.7474750160366,298.94885335439994,71.98364573696207,132.6776217123138,264.41623750704827,203.96949241192868,153.98865462364208,90.10769667642283,9490.70073743071,1342.5027258931107,8261.239852444234,1365.9126158035137,1006.3905591957965,79.90010736318351,102.08571263436136,207.75923006550366,628.1274951829727,61.6492875251913,522.8421760065224,941.7817325903516,10.459224026883808,43.356148100541766,56.683917844018644,296.29418753661287,77.23557252993082,171.17270687592455,322.3551234695926,278.475468600158,277.27659117496864,149.08949168990893,6598.847348215938,29.46547281392033,21.709861464838763,1.3288262180945591,1.6950680927359827,3.4552633416033594,9.352835337470395,0.9179595533029812,6.453080052335514,11.623761798736302,0.12909098199826605,0.4573399018068448,0.5979271350557733,3.149913390223811,0.7584650251699879,1.397974979750882,2.7860560017892855,2.1491510274629797,1.6225214437151174,0.9494314399888715,99.99999999999999
DHM Pooled,,20743p,,1,5.703918077732609,0.30020621461750574,3199.096860400563,2097.1386260202494,126.87448440574052,162.76003391115344,319.40546389164535,916.3855259126628,84.08213144466305,618.8408826324948,1127.708925558773,13.433550650734384,43.29516204761243,59.21011879350269,313.89795111745923,72.21685870574156,126.60464038909016,265.0568319146056,224.39418257001785,148.0492016280771,87.85382654945646,10006.305258544242,1309.6861157771614,8799.658114991931,1562.5668704940508,1024.3263904933306,80.3813295952569,103.28263471900065,202.3593316485519,648.4618897015775,59.49903867418691,528.3044615033608,962.7251097495244,11.468222190531943,43.2466714661191,59.14380346045397,311.1105373115362,77.48580071691246,163.3377107515808,323.13608492373396,306.36088957919395,266.5818339275645,145.36030579393415,6879.138916700403,31.97081018159924,20.958171591152812,1.2679453717185392,1.62657474168275,3.1920419739234873,9.1580808523723,0.8402914889376026,6.184509333293378,11.269983239776124,0.13425085787047789,0.4326788053027195,0.5917280880767055,3.1370015505915756,0.7217135280185122,1.2652486319162037,2.648898120395411,2.2425278539090225,1.4795591160049808,0.877984673458161,100.00000000000003
DHM Pooled,,43836-60,,1,7.658550457027896,0.4030816030014682,1996.3606856017434,1364.9021673827983,230.8320251439564,139.92610720323538,255.73490454793185,1696.5944799916138,159.8892311079092,537.0655089908946,889.1856326077607,25.44882787776624,48.13911807155535,54.64023212940338,837.8028517103681,130.1328837959618,177.75075873662232,304.77968240958756,128.94841348431893,72.6393709251687,62.741199808439895,9113.514081527033,1124.7030208925878,7585.548456473006,975.1024132753156,666.672814636454,146.24362952995355,88.79290984795708,162.0208487763422,1200.5611518764656,113.14241660888979,458.49282502552677,759.0977745572453,21.72566435924904,48.08520225931521,54.579035069418445,830.3631623871801,139.62737899771517,229.32336387646595,371.56300641917636,176.05068996187094,130.79663046898654,103.8097069670504,6676.0506249005775,21.905498447062683,14.976683584101066,2.5328542105602243,1.5353694080186222,2.80610642898224,18.616249065007615,1.754419093201408,5.893067198738618,9.75678124435148,0.27924275586900843,0.5282168616947954,0.5995517386664093,9.192972592302052,1.4279111507573061,1.9504085597115677,3.344260838169678,1.4149142946483793,0.7970511734042054,0.6884413547526682,100.00000000000003
DHM Pooled,,44051-60,,1,5.339743689911464,0.2810391415742876,3586.3250188106435,2230.115852847876,900.3813477438846,275.5932391736731,156.9266048547718,549.6802291565424,160.52905781923943,312.0466625521256,885.3961346603318,8.067755356457756,56.662707336746905,64.4024924632256,919.4621699278567,39.1737339213595,77.50064437193763,85.77727059946149,77.52981606818388,101.86216753195049,62.43494038641082,10549.867845582678,1037.1805484090153,11004.337529838698,1751.7045921878707,1089.2777871650164,570.4366028631381,174.88320178243777,99.42085050574066,388.9702205580441,113.5951771846284,266.39423582074966,755.8626801595252,6.887442747807986,56.59924510452975,64.3303616716668,911.2973458588973,42.03184954826189,99.98668133001162,104.57278613321549,105.84990728157008,183.41607472305603,103.30297931514374,6888.820021941311,33.994027899716954,21.13880368446174,8.534527265390174,2.6122909140427426,1.4874746030157937,5.210304405724838,1.5216215043532926,2.9578253217909483,8.392485551665512,0.0764725726856929,0.5370940012340731,0.6104578124188682,8.715390404751313,0.3713196648028334,0.734612466301062,0.8130648824703258,0.7348889787339496,0.9655302703587996,0.5918077960810939,100.00000000000003
DHM Pooled,,44329-60,,1,7.030774999163369,0.370040789429651,2715.2248062092076,1176.6232263790723,229.12537733451288,218.30781438367973,266.87659261265827,1316.4955301421717,366.890035417338,607.6426612005096,892.8885783540593,13.9891192455647,69.34479029121057,95.85741080138754,835.3222728147857,123.05778553560239,198.2134401080964,158.68036404850434,48.15626028442356,67.26089674493667,74.10306141753264,9474.060023325253,1329.5414046300675,7857.517473049299,1326.2244043448254,574.709848692594,145.16238281028063,138.53158977345166,169.07966524974964,931.5917319945049,259.6223957623709,518.744539866875,762.2589793408605,11.942511099938585,69.26712412608441,95.75005050128999,827.9046110321904,132.03608156827994,255.7230876210595,193.45040541881258,65.7467790411178,121.11198850583533,122.60870232960698,6721.466879079728,28.659569387615136,12.419419166463072,2.418449711849021,2.3042688546009122,2.816918955079499,13.895790473154523,3.87257452996973,6.4137514402957745,9.424561129608177,0.1476570679426066,0.7319437508363135,1.0117880883737849,8.81694089712554,1.298891765859965,2.092169984358263,1.6748929567453794,0.5082959171238334,0.7099479692902464,0.7821679537082306,99.99999999999999
DHM Pooled,,44176-60,,1,5.014275186807932,0.2639092203583122,4128.769710574859,840.3665148731036,264.10662058734266,176.99586309069696,338.6855441445287,1269.095531042814,201.41227283857927,882.8810366021564,479.0024382274063,15.137861219650132,48.515779812151614,84.65752174294676,713.377340860797,212.01689735187503,136.93656221015772,326.5153294577564,66.14424074242191,68.76540532939012,89.69965037774227,10343.082121086376,1239.6579446249043,8828.694700665445,2016.6562774331842,410.4686205246187,167.32474947311093,112.31626484146358,214.57422649276614,898.0500706318264,142.52536662876383,753.715540947261,408.92438151473675,12.923192123215317,48.461442138762,84.56270531859465,707.0425500739531,227.48565018266783,176.6673363698129,398.06136844854,90.30540900081378,123.82105179825973,148.41435052550105,7142.300554467851,39.91817586130891,8.124913879972524,2.5534615068840085,1.7112487459599361,3.2745127630191844,12.269993761874103,1.9473138710555276,8.535956944615497,4.6311383069352905,0.146357353083262,0.4690650160578615,0.8184941466369682,6.897144705120721,2.049842540838359,1.3239434880922585,3.1568475009213324,0.6395022292975329,0.664844429584471,0.8672429487422532,99.99999999999999
DHM Pooled,,44240-60,,1,3.9031588106442654,0.20542941108654028,4623.39772810691,1365.0128482895457,395.49095869019203,145.5793883160035,502.9017887484575,480.36259930412945,66.03601600905021,458.3561292592137,492.37530880477595,8.225644606734594,21.370840336527493,68.60658489176325,466.17469284703975,44.81975978588758,46.746067950597975,222.47671730847404,112.14116565678223,127.69011035129121,169.19830064482403,9816.962649908202,1425.7275601861782,9245.148121114977,2258.2523863165393,666.7268756185457,250.56329687817114,92.38031244368635,318.61342826158517,339.91898614558113,46.7290660084842,391.29862754859073,420.34080112663725,7.0222328007693235,21.34690499535058,68.52974551668447,462.03506157455803,48.08980945986594,60.30897210578448,271.22581560510685,153.10409064789167,229.9226434018455,279.9504322979065,6386.3594887535855,47.09601017123298,13.904635241759934,4.028648908976853,1.4829371721951576,5.122783967739351,4.893189639553343,0.6726725807566123,4.669021830937695,5.015556505243301,0.08379011818702918,0.21769299831987574,0.6988575523652907,4.748665238645875,0.45655424579115295,0.47617648775545757,2.266247975493259,1.1423203862126423,1.3007089351866408,1.7235300436475247,99.99999999999997
